time,leftedge,rightedge,gap,x,y_LE,y_RE
5.761000000000000121e+00,3.583000000000000185e+00,9.439000000000000057e+00,5.855999999999999872e+00,3.089339339339339241e-01,1.250000000000000000e+02,1.280610000000000070e+02
5.775000000000000355e+00,3.608000000000000096e+00,9.441000000000000725e+00,5.833000000000000185e+00,3.096846846846846857e-01,1.250000000000000000e+02,1.280589999999999975e+02
5.786999999999999922e+00,3.608000000000000096e+00,9.377000000000000668e+00,5.769000000000000128e+00,3.103281853281853464e-01,1.250000000000000000e+02,1.281229999999999905e+02
5.796000000000000263e+00,3.596000000000000085e+00,9.401999999999999247e+00,5.806000000000000050e+00,3.108108108108108558e-01,1.250000000000000000e+02,1.280980000000000132e+02
5.809000000000000163e+00,3.607000000000000206e+00,9.414999999999999147e+00,5.807999999999999829e+00,3.115079365079365115e-01,1.250000000000000000e+02,1.280850000000000080e+02
5.817000000000000171e+00,3.608000000000000096e+00,9.426000000000000156e+00,5.817999999999999616e+00,3.119369369369369704e-01,1.250000000000000000e+02,1.280740000000000123e+02
5.831000000000000405e+00,3.583000000000000185e+00,9.426000000000000156e+00,5.842999999999999972e+00,3.126876876876877320e-01,1.250000000000000000e+02,1.280740000000000123e+02
5.844000000000000306e+00,3.583000000000000185e+00,9.451000000000000512e+00,5.868000000000000327e+00,3.133848133848133877e-01,1.250000000000000000e+02,1.280490000000000066e+02
5.855999999999999872e+00,3.583000000000000185e+00,9.429999999999999716e+00,5.847000000000000419e+00,3.140283140283140484e-01,1.250000000000000000e+02,1.280699999999999932e+02
5.865999999999999659e+00,3.569999999999999840e+00,9.394000000000000128e+00,5.823999999999999844e+00,3.145645645645645527e-01,1.250000000000000000e+02,1.281059999999999945e+02
5.878999999999999559e+00,3.608000000000000096e+00,9.419999999999999929e+00,5.812000000000000277e+00,3.152616902616902639e-01,1.250000000000000000e+02,1.280800000000000125e+02
5.886999999999999567e+00,3.646999999999999797e+00,9.457000000000000739e+00,5.809999999999999609e+00,3.156906906906906674e-01,1.250000000000000000e+02,1.280430000000000064e+02
5.900000000000000355e+00,3.633000000000000007e+00,9.433999999999999275e+00,5.801000000000000156e+00,3.163878163878164340e-01,1.250000000000000000e+02,1.280660000000000025e+02
5.913999999999999702e+00,3.620999999999999996e+00,9.397999999999999687e+00,5.777000000000000135e+00,3.171385671385671401e-01,1.250000000000000000e+02,1.281020000000000039e+02
5.926000000000000156e+00,3.646999999999999797e+00,9.432999999999999829e+00,5.785999999999999588e+00,3.177820677820678008e-01,1.250000000000000000e+02,1.280670000000000073e+02
5.934999999999999609e+00,3.607000000000000206e+00,9.419999999999999929e+00,5.812999999999999723e+00,3.182646932646932547e-01,1.250000000000000000e+02,1.280800000000000125e+02
5.948000000000000398e+00,3.595000000000000195e+00,9.396000000000000796e+00,5.801000000000000156e+00,3.189618189618189659e-01,1.250000000000000000e+02,1.281039999999999850e+02
5.961000000000000298e+00,3.621999999999999886e+00,9.419000000000000483e+00,5.796999999999999709e+00,3.196589446589446770e-01,1.250000000000000000e+02,1.280809999999999889e+02
5.974000000000000199e+00,3.620999999999999996e+00,9.420999999999999375e+00,5.799999999999999822e+00,3.203560703560703882e-01,1.250000000000000000e+02,1.280790000000000077e+02
5.987000000000000099e+00,3.583000000000000185e+00,9.371999999999999886e+00,5.788999999999999702e+00,3.210531960531960438e-01,1.250000000000000000e+02,1.281279999999999859e+02
6.000000000000000000e+00,3.633000000000000007e+00,9.423000000000000043e+00,5.790000000000000036e+00,3.217503217503217550e-01,1.250000000000000000e+02,1.280769999999999982e+02
6.009000000000000341e+00,3.646999999999999797e+00,9.445000000000000284e+00,5.798000000000000043e+00,3.222329472329472644e-01,1.250000000000000000e+02,1.280550000000000068e+02
6.022000000000000242e+00,3.608000000000000096e+00,9.422000000000000597e+00,5.814000000000000057e+00,3.229300729300729200e-01,1.250000000000000000e+02,1.280780000000000030e+02
6.035000000000000142e+00,3.583000000000000185e+00,9.432999999999999829e+00,5.849999999999999645e+00,3.236271986271986312e-01,1.250000000000000000e+02,1.280670000000000073e+02
6.048000000000000043e+00,3.608000000000000096e+00,9.455999999999999517e+00,5.847999999999999865e+00,3.243243243243243423e-01,1.250000000000000000e+02,1.280440000000000111e+02
6.060999999999999943e+00,3.581999999999999851e+00,9.432999999999999829e+00,5.850999999999999979e+00,3.250214500214499980e-01,1.250000000000000000e+02,1.280670000000000073e+02
6.073999999999999844e+00,3.596000000000000085e+00,9.445999999999999730e+00,5.849999999999999645e+00,3.257185757185757091e-01,1.250000000000000000e+02,1.280540000000000020e+02
6.088000000000000078e+00,3.633000000000000007e+00,9.483999999999999986e+00,5.850999999999999979e+00,3.264693264693264707e-01,1.250000000000000000e+02,1.280159999999999911e+02
6.100999999999999979e+00,3.596000000000000085e+00,9.433999999999999275e+00,5.838000000000000078e+00,3.271664521664521819e-01,1.250000000000000000e+02,1.280660000000000025e+02
6.113000000000000433e+00,3.596000000000000085e+00,9.420999999999999375e+00,5.825000000000000178e+00,3.278099528099528426e-01,1.250000000000000000e+02,1.280790000000000077e+02
6.126000000000000334e+00,3.595000000000000195e+00,9.420999999999999375e+00,5.825999999999999623e+00,3.285070785070785537e-01,1.250000000000000000e+02,1.280790000000000077e+02
6.139000000000000234e+00,3.583000000000000185e+00,9.396000000000000796e+00,5.812999999999999723e+00,3.292042042042042094e-01,1.250000000000000000e+02,1.281039999999999850e+02
6.147999999999999687e+00,3.569999999999999840e+00,9.369999999999999218e+00,5.799999999999999822e+00,3.296868296868296633e-01,1.250000000000000000e+02,1.281299999999999955e+02
6.160999999999999588e+00,3.607000000000000206e+00,9.394000000000000128e+00,5.786999999999999922e+00,3.303839553839553744e-01,1.250000000000000000e+02,1.281059999999999945e+02
6.174000000000000377e+00,3.633000000000000007e+00,9.406000000000000583e+00,5.772999999999999687e+00,3.310810810810810856e-01,1.250000000000000000e+02,1.280939999999999941e+02
6.187999999999999723e+00,3.620000000000000107e+00,9.419000000000000483e+00,5.799000000000000377e+00,3.318318318318318472e-01,1.250000000000000000e+02,1.280809999999999889e+02
6.200999999999999623e+00,3.633000000000000007e+00,9.429999999999999716e+00,5.796999999999999709e+00,3.325289575289575028e-01,1.250000000000000000e+02,1.280699999999999932e+02
6.214000000000000412e+00,3.670999999999999819e+00,9.455999999999999517e+00,5.785000000000000142e+00,3.332260832260832695e-01,1.250000000000000000e+02,1.280440000000000111e+02
6.225999999999999979e+00,3.645999999999999908e+00,9.444000000000000838e+00,5.798000000000000043e+00,3.338695838695838747e-01,1.250000000000000000e+02,1.280560000000000116e+02
6.240000000000000213e+00,3.645999999999999908e+00,9.457000000000000739e+00,5.810999999999999943e+00,3.346203346203346363e-01,1.250000000000000000e+02,1.280430000000000064e+02
6.253000000000000114e+00,3.620999999999999996e+00,9.458000000000000185e+00,5.836999999999999744e+00,3.353174603174603474e-01,1.250000000000000000e+02,1.280420000000000016e+02
6.264999999999999680e+00,3.596000000000000085e+00,9.432000000000000384e+00,5.836000000000000298e+00,3.359609609609609526e-01,1.250000000000000000e+02,1.280680000000000121e+02
6.278999999999999915e+00,3.595000000000000195e+00,9.432000000000000384e+00,5.836999999999999744e+00,3.367117117117117142e-01,1.250000000000000000e+02,1.280680000000000121e+02
6.291999999999999815e+00,3.623000000000000220e+00,9.465999999999999304e+00,5.842999999999999972e+00,3.374088374088374254e-01,1.250000000000000000e+02,1.280339999999999918e+02
6.304999999999999716e+00,3.632000000000000117e+00,9.417999999999999261e+00,5.785999999999999588e+00,3.381059631059630810e-01,1.250000000000000000e+02,1.280819999999999936e+02
6.317999999999999616e+00,3.607000000000000206e+00,9.442000000000000171e+00,5.834999999999999964e+00,3.388030888030887922e-01,1.250000000000000000e+02,1.280579999999999927e+02
6.331000000000000405e+00,3.620000000000000107e+00,9.455999999999999517e+00,5.836000000000000298e+00,3.395002145002145033e-01,1.250000000000000000e+02,1.280440000000000111e+02
6.344000000000000306e+00,3.620000000000000107e+00,9.430999999999999162e+00,5.810999999999999943e+00,3.401973401973402145e-01,1.250000000000000000e+02,1.280689999999999884e+02
6.357000000000000206e+00,3.620000000000000107e+00,9.429999999999999716e+00,5.809999999999999609e+00,3.408944658944659256e-01,1.250000000000000000e+02,1.280699999999999932e+02
6.365000000000000213e+00,3.632000000000000117e+00,9.455000000000000071e+00,5.823000000000000398e+00,3.413234663234663291e-01,1.250000000000000000e+02,1.280449999999999875e+02
6.378999999999999559e+00,3.620000000000000107e+00,9.442999999999999616e+00,5.823000000000000398e+00,3.420742170742170352e-01,1.250000000000000000e+02,1.280569999999999879e+02
6.392000000000000348e+00,3.607000000000000206e+00,9.454000000000000625e+00,5.847000000000000419e+00,3.427713427713428018e-01,1.250000000000000000e+02,1.280459999999999923e+02
6.405000000000000249e+00,3.607000000000000206e+00,9.467000000000000526e+00,5.860000000000000320e+00,3.434684684684685130e-01,1.250000000000000000e+02,1.280329999999999870e+02
6.418000000000000149e+00,3.619000000000000217e+00,9.478999999999999204e+00,5.860000000000000320e+00,3.441655941655941686e-01,1.250000000000000000e+02,1.280210000000000150e+02
6.426999999999999602e+00,3.607000000000000206e+00,9.480000000000000426e+00,5.873000000000000220e+00,3.446482196482196225e-01,1.250000000000000000e+02,1.280200000000000102e+02
6.440000000000000391e+00,3.607000000000000206e+00,9.493000000000000327e+00,5.886000000000000121e+00,3.453453453453453892e-01,1.250000000000000000e+02,1.280070000000000050e+02
6.453000000000000291e+00,3.593999999999999861e+00,9.503000000000000114e+00,5.908999999999999808e+00,3.460424710424710448e-01,1.250000000000000000e+02,1.279969999999999999e+02
6.464999999999999858e+00,3.581999999999999851e+00,9.467999999999999972e+00,5.886000000000000121e+00,3.466859716859717055e-01,1.250000000000000000e+02,1.280320000000000107e+02
6.479000000000000092e+00,3.608000000000000096e+00,9.480000000000000426e+00,5.871999999999999886e+00,3.474367224367224671e-01,1.250000000000000000e+02,1.280200000000000102e+02
6.491999999999999993e+00,3.620000000000000107e+00,9.503000000000000114e+00,5.883000000000000007e+00,3.481338481338481228e-01,1.250000000000000000e+02,1.279969999999999999e+02
6.504999999999999893e+00,3.581999999999999851e+00,9.441000000000000725e+00,5.858999999999999986e+00,3.488309738309738339e-01,1.250000000000000000e+02,1.280589999999999975e+02
6.517999999999999794e+00,3.581999999999999851e+00,9.442999999999999616e+00,5.860999999999999766e+00,3.495280995280995451e-01,1.250000000000000000e+02,1.280569999999999879e+02
6.530999999999999694e+00,3.632000000000000117e+00,9.502000000000000668e+00,5.870000000000000107e+00,3.502252252252252007e-01,1.250000000000000000e+02,1.279980000000000047e+02
6.543999999999999595e+00,3.607000000000000206e+00,9.490999999999999659e+00,5.884000000000000341e+00,3.509223509223509119e-01,1.250000000000000000e+02,1.280090000000000146e+02
6.557000000000000384e+00,3.607000000000000206e+00,9.493000000000000327e+00,5.886000000000000121e+00,3.516194766194766230e-01,1.250000000000000000e+02,1.280070000000000050e+02
6.570000000000000284e+00,3.619000000000000217e+00,9.493999999999999773e+00,5.875000000000000000e+00,3.523166023166023342e-01,1.250000000000000000e+02,1.280060000000000002e+02
6.583000000000000185e+00,3.605999999999999872e+00,9.493999999999999773e+00,5.887999999999999901e+00,3.530137280137280453e-01,1.250000000000000000e+02,1.280060000000000002e+02
6.596000000000000085e+00,3.620000000000000107e+00,9.493999999999999773e+00,5.873999999999999666e+00,3.537108537108537010e-01,1.250000000000000000e+02,1.280060000000000002e+02
6.608999999999999986e+00,3.657000000000000028e+00,9.542999999999999261e+00,5.886000000000000121e+00,3.544079794079794121e-01,1.250000000000000000e+02,1.279569999999999936e+02
6.623000000000000220e+00,3.620000000000000107e+00,9.554999999999999716e+00,5.934999999999999609e+00,3.551587301587301737e-01,1.250000000000000000e+02,1.279449999999999932e+02
6.636000000000000121e+00,3.607000000000000206e+00,9.541999999999999815e+00,5.934999999999999609e+00,3.558558558558558849e-01,1.250000000000000000e+02,1.279579999999999984e+02
6.647999999999999687e+00,3.632000000000000117e+00,9.567000000000000171e+00,5.934999999999999609e+00,3.564993564993564901e-01,1.250000000000000000e+02,1.279329999999999927e+02
6.660999999999999588e+00,3.645000000000000018e+00,9.564999999999999503e+00,5.919999999999999929e+00,3.571964821964822012e-01,1.250000000000000000e+02,1.279350000000000023e+02
6.674000000000000377e+00,3.592999999999999972e+00,9.551000000000000156e+00,5.958000000000000185e+00,3.578936078936079124e-01,1.250000000000000000e+02,1.279489999999999981e+02
6.687000000000000277e+00,3.657000000000000028e+00,9.574999999999999289e+00,5.918000000000000149e+00,3.585907335907336235e-01,1.250000000000000000e+02,1.279249999999999972e+02
6.700000000000000178e+00,3.669999999999999929e+00,9.576999999999999957e+00,5.907000000000000028e+00,3.592878592878592792e-01,1.250000000000000000e+02,1.279230000000000018e+02
6.713000000000000078e+00,3.632000000000000117e+00,9.539999999999999147e+00,5.908000000000000362e+00,3.599849849849849903e-01,1.250000000000000000e+02,1.279600000000000080e+02
6.727000000000000313e+00,3.657999999999999918e+00,9.554000000000000270e+00,5.895999999999999908e+00,3.607357357357357519e-01,1.250000000000000000e+02,1.279459999999999980e+02
6.740000000000000213e+00,3.669999999999999929e+00,9.577999999999999403e+00,5.908000000000000362e+00,3.614328614328614631e-01,1.250000000000000000e+02,1.279219999999999970e+02
6.753000000000000114e+00,3.605999999999999872e+00,9.541000000000000369e+00,5.934999999999999609e+00,3.621299871299871187e-01,1.250000000000000000e+02,1.279590000000000032e+02
6.766000000000000014e+00,3.605999999999999872e+00,9.551999999999999602e+00,5.945999999999999730e+00,3.628271128271128299e-01,1.250000000000000000e+02,1.279480000000000075e+02
6.778999999999999915e+00,3.607000000000000206e+00,9.553000000000000824e+00,5.945999999999999730e+00,3.635242385242385410e-01,1.250000000000000000e+02,1.279470000000000027e+02
6.791999999999999815e+00,3.568999999999999950e+00,9.553000000000000824e+00,5.983999999999999986e+00,3.642213642213641966e-01,1.250000000000000000e+02,1.279470000000000027e+02
6.804999999999999716e+00,3.580999999999999961e+00,9.551999999999999602e+00,5.971000000000000085e+00,3.649184899184899078e-01,1.250000000000000000e+02,1.279480000000000075e+02
6.817999999999999616e+00,3.620000000000000107e+00,9.574999999999999289e+00,5.955000000000000071e+00,3.656156156156156189e-01,1.250000000000000000e+02,1.279249999999999972e+02
6.831000000000000405e+00,3.592999999999999972e+00,9.538999999999999702e+00,5.945999999999999730e+00,3.663127413127413301e-01,1.250000000000000000e+02,1.279609999999999985e+02
6.844000000000000306e+00,3.593999999999999861e+00,9.551999999999999602e+00,5.958000000000000185e+00,3.670098670098670413e-01,1.250000000000000000e+02,1.279480000000000075e+02
6.857000000000000206e+00,3.605999999999999872e+00,9.539999999999999147e+00,5.934000000000000163e+00,3.677069927069926969e-01,1.250000000000000000e+02,1.279600000000000080e+02
6.871000000000000441e+00,3.617999999999999883e+00,9.563000000000000611e+00,5.945000000000000284e+00,3.684577434577435140e-01,1.250000000000000000e+02,1.279369999999999976e+02
6.883000000000000007e+00,3.593999999999999861e+00,9.550000000000000711e+00,5.956000000000000405e+00,3.691012441012441192e-01,1.250000000000000000e+02,1.279500000000000028e+02
6.895999999999999908e+00,3.604999999999999982e+00,9.564000000000000057e+00,5.958999999999999631e+00,3.697983697983697748e-01,1.250000000000000000e+02,1.279360000000000070e+02
6.908999999999999808e+00,3.617999999999999883e+00,9.564000000000000057e+00,5.945999999999999730e+00,3.704954954954954860e-01,1.250000000000000000e+02,1.279360000000000070e+02
